,Date,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%,Benzene wt%,Bromine Number g/100g,C4 wt%,Styrene wt%,Toluene wt%,Xylenes wt%,C6~C9 NA wt%,C10+ NA wt%,C9 Aro wt%,C10 Aro wt%,DV g/100g,EB wt%
91,2013-02-06,105.935,89.925,69.001,4.224,60.242,87.425,69.382,166.27,91,241.596,436.58,12.714,281.487,0.342,0.4,293.2870000000001,281.487,11.8,333.982,291.652,42.33,,,219.0,,,,,,,,,,
92,2013-03-06,105.98899999999999,89.874,68.748,4.248,57.385,87.197,69.048,165.68099999999998,92,242.85,432.853,12.693,281.47,0.34600000000000003,0.399,293.807,281.47,12.337,335.652,292.168,43.485,0.4976,42.94600000000001,223.0,0.1111,0.006999999999999999,18.4576,3.9617,13.4423,4.8281,5.1372,2.9522,,7.6592
93,2013-05-06,107.05799999999999,89.711,70.303,4.276,61.025,86.74,68.639,165.71,93,243.044,429.58,12.757,281.468,0.348,0.399,293.163,281.468,11.695,335.608,291.573,44.035,0.4499,39.8357,230.0,0.1032,0.0075,18.2113,4.0937,12.9087,5.725,6.6469,3.7753,,8.2428
94,2013-07-06,107.055,89.369,70.965,4.3069999999999995,59.919,86.07600000000001,67.95,165.46200000000002,94,243.664,427.082,12.725,281.482,0.35,0.394,293.319,281.482,11.837,336.327,291.789,44.538000000000004,,,,,,,,,,,,,
95,2013-07-06,107.055,89.369,70.965,4.3069999999999995,59.919,86.07600000000001,67.95,165.46200000000002,95,243.664,427.082,12.725,281.482,0.35,0.394,293.319,281.482,11.837,336.327,291.789,44.538000000000004,,,226.0,,,,,,,,,,
96,2013-10-06,107.459,89.311,75.76,4.453,60.577,85.18799999999999,67.547,166.333,96,244.402,423.374,12.627,281.4840000000001,0.349,0.391,294.486,281.4840000000001,13.001,338.214,293.266,44.949,0.7196,40.5627,229.0,0.1625,0.0074,18.809,4.0023,13.392,5.5612,5.5007,3.4663,,7.8163
97,2013-12-06,106.27799999999999,89.275,71.796,4.449,60.935,85.02,68.958,167.451,97,243.598,430.154,12.613,281.498,0.366,0.387,299.425,281.498,17.928,340.751,298.907,41.843999999999994,0.5389,38.2249,214.0,0.1338,0.0082,18.1991,4.1665,12.8643,6.4867,6.8818,4.2581,,8.2377
98,2013-06-14,106.93700000000001,89.295,73.69800000000001,4.449,59.495,84.973,67.176,167.09400000000002,98,242.615,431.517,12.583,281.499,0.35600000000000004,0.385,293.523,281.499,12.024000000000001,336.13699999999994,292.218,43.919,0.6814,37.907,210.0,0.1372,0.008,17.8294,4.1732,13.2301,5.7606,7.6587,4.1643,,8.4501
99,2013-06-17,106.48700000000001,88.375,71.441,4.4,56.61600000000001,84.736,66.936,168.465,99,245.252,424.11800000000005,12.554,281.5,0.383,0.383,294.7940000000001,281.5,13.294,339.028,293.288,45.74,0.5756,39.6679,250.0,0.1731,0.0077,18.3296,4.1154,12.8466,6.2225,6.4026,4.1862,,7.4728
100,2013-06-19,106.51700000000001,84.965,71.61399999999999,4.401,60.283,82.777,65.005,168.34400000000002,100,243.764,424.844,12.602,281.491,0.384,0.373,294.03,281.491,12.539000000000001,336.983,292.4290000000001,44.553000000000004,0.4808,38.5886,254.0,0.1185,0.008,18.2693,4.8554,12.6233,5.9161,6.8019,4.3210000000000015,,8.0171
101,2013-06-21,107.932,84.719,72.02600000000001,4.399,59.248000000000005,82.9,65.001,168.993,101,241.74400000000003,438.632,12.084,281.561,0.401,0.362,293.974,281.561,12.413,334.606,292.235,42.371,0.4007,34.2279,241.0,0.1165,0.0085,18.4992,5.1875,11.0865,7.0647,8.9686,5.9844,,8.4555
102,2013-06-24,106.676,84.471,67.854,4.4,56.946000000000005,83.07,64.999,169.31400000000002,102,242.577,437.756,11.921,281.512,0.424,0.35700000000000004,293.196,281.512,11.684000000000001,334.992,291.0540000000001,43.93899999999999,0.4583,38.0207,246.0,0.1317,0.0074,20.8518,4.8729,11.7799,4.7853,6.8343,4.0241,,8.2336
103,2013-06-26,110.63,84.545,68.73,4.399,57.045,82.572,64.524,168.81400000000002,103,245.402,425.629,11.753,281.524,0.43,0.35200000000000004,294.448,281.524,12.924000000000001,339.409,291.9790000000001,47.43,0.388,32.3937,245.0,0.1107,0.0078,19.1691,5.6342,10.9112,7.5582,8.9974,6.0139,,8.8158
104,2013-06-28,111.712,84.491,72.543,4.404,61.951,82.98,64.999,168.93599999999998,104,246.342,424.299,11.555,281.498,0.446,0.349,293.944,281.498,12.446,340.69699999999995,291.379,49.317,0.3056,34.0182,235.0,0.0041,0.009000000000000001,18.8095,5.1806,11.5013,10.6781,5.8117,5.0931,,8.5888
105,2013-06-29,110.51899999999999,84.181,71.866,4.399,57.521,82.839,64.829,169.5,105,249.683,420.141,11.504,283.027,0.452,0.349,298.651,283.027,15.624,344.747,295.555,49.192,,,235.0,,,,,,,,,,
106,2013-01-07,109.346,83.589,72.02600000000001,4.401,57.745,82.936,64.921,169.148,106,245.762,428.923,11.581,281.503,0.48,0.349,293.644,281.503,12.142000000000001,339.66,290.843,48.817,0.3279,34.9476,255.0,0.0018,0.0085,18.3058,5.1739,11.207,6.2934,9.6601,5.6999,,8.3741
107,2013-03-07,109.964,83.556,73.05199999999999,4.4030000000000005,58.278,83.426,65.404,169.114,107,243.558,443.973,11.496,281.521,0.523,0.34700000000000003,291.926,281.521,10.405999999999999,336.0780000000001,289.2270000000001,46.852,0.2637,35.96,250.0,0.0,0.0081,18.4157,5.4218,11.2321,6.2457,8.9122,5.0847,,8.456
108,2013-05-07,109.98200000000001,83.61200000000001,73.054,4.463,57.383,83.76899999999999,67.87899999999999,168.96200000000002,108,244.897,451.362,11.265,281.508,0.643,0.345,297.531,281.508,16.023,340.766,295.7990000000001,44.968,0.2981,37.2225,236.0,0.0015,0.0072,18.2755,5.145,10.9262,6.0258,8.9386,5.1771,,7.9825
109,2013-06-07,109.333,83.478,71.294,4.527,57.145,83.346,67.39699999999999,168.998,109,242.655,462.295,11.217,281.487,0.8109999999999999,0.339,295.945,281.487,14.458,337.861,294.776,43.085,,,243.0,,,,,,,,,,
110,2013-08-07,63.788000000000004,56.88399999999999,65.208,3.01,48.323,34.936,47.106,116.98,110,238.788,191.781,9.94,128.69299999999998,0.383,0.115,166.10299999999995,128.69299999999998,37.41,170.076,165.011,5.065,,,,,,,,,,,,,
111,2013-10-07,25.88,0.0,26.236,0.951,0.0,10.011000000000001,0.0,47.755,111,199.381,32.969,2.002,26.712,0.118,0.209,402.254,26.712,375.543,403.161,401.18300000000005,1.979,,,,,,,,,,,,,
112,2013-12-07,24.596,0.0,24.249000000000002,2.592,0.0,9.99,0.0,36.68,112,199.38,26.875,1.968,25.817,0.223,0.4270000000000001,415.918,25.817,390.101,436.632,418.337,18.295,,,,,,,,,,,,,
113,2013-07-15,25.319000000000003,0.0,26.712,2.735,10.005,9.769,0.0,29.583000000000002,113,199.382,189.363,16.996,174.832,0.021,0.043,171.25099999999995,174.832,3.5810000000000004,185.595,175.36900000000003,10.225,,,,,,,,,,,,,
114,2013-07-16,83.147,56.93,58.473,3.986,42.211000000000006,51.549,37.486999999999995,118.80799999999999,114,234.638,359.708,18.744,302.525,0.014,0.13699999999999998,318.211,302.525,15.686,322.694,318.397,4.296,0.2086,39.4125,357.0,0.0,0.008,18.5341,3.9544,10.8209,7.4065,7.1863,4.8771,,7.5916
115,2013-07-17,105.33,68.157,72.369,4.324,57.39,70.721,54.047,168.196,115,239.109,383.66,15.439,270.034,0.073,0.375,310.277,270.034,40.244,321.278,309.948,11.331,0.0637,38.5942,172.0,0.0,0.0079,19.1485,4.0735,9.4176,8.0919,7.7233,5.0693,,7.8101
116,2013-07-19,110.08200000000001,87.507,72.523,4.46,56.306000000000004,85.86200000000001,69.71600000000001,168.92700000000002,116,244.02,383.384,14.829,270.018,0.16699999999999998,0.448,305.943,270.018,35.925,330.76199999999994,306.949,23.813000000000002,0.1887,38.4419,179.0,0.0,0.0071,18.4841,4.1462,9.6315,8.2912,7.9624,5.0334,,7.8135
117,2013-07-21,106.73700000000001,87.179,72.438,4.427,55.231,84.869,70.398,169.19299999999998,117,243.679,383.881,14.37,270.094,0.268,0.434,301.861,270.094,31.767,331.597,303.649,27.947,,,190.0,,,,,,,,,,
118,2013-07-22,109.185,87.337,73.16,4.546,59.968999999999994,85.44,69.748,169.15099999999998,118,249.241,384.013,14.694,274.73900000000003,0.503,0.457,302.351,274.73900000000003,27.612,333.565,302.28,31.285,0.198,36.8037,212.0,0.0,0.0057,17.6555,4.3457,9.3939,9.4981,8.4974,5.5941,,8.0079
119,2013-07-24,108.074,87.399,71.733,4.52,59.534,85.133,67.961,168.80700000000002,119,248.629,384.281,14.867,275.009,0.225,0.457,292.082,275.009,17.073,329.931,289.215,40.715,0.3578,40.4188,327.0,0.0015,0.0066,17.6605,4.0717,10.5187,7.4852,7.4249,4.3865,,7.6678
120,2013-07-26,108.463,87.164,71.461,4.495,59.623000000000005,85.04,67.28,168.481,120,248.99400000000003,381.7480000000001,14.705,274.987,0.192,0.453,291.571,274.987,16.584,330.6980000000001,288.4190000000001,42.28,0.3099,40.3937,312.0,0.0007,0.006999999999999999,17.539,4.0361,10.6039,7.5589,7.3263,4.4391,,7.7854
121,2013-07-27,108.303,87.18,70.89399999999999,4.416,57.373000000000005,84.426,66.696,167.704,121,248.575,382.41,14.767,275.035,0.18600000000000005,0.452,290.38,275.035,15.345,330.332,287.318,43.013999999999996,,,380.0,,,,,,,,,,
122,2013-07-28,108.054,87.09,71.502,4.484,58.37,84.234,66.512,167.747,122,248.078,383.881,14.728,275.135,0.183,0.449,289.837,275.135,14.702,330.0019999999999,286.829,43.173,,,369.0,,,,,,,,,,
123,2013-07-29,107.181,87.00299999999999,72.163,4.511,59.43899999999999,84.60600000000001,66.895,167.424,123,249.04,381.612,14.789,275.018,0.181,0.452,290.568,275.018,15.550999999999998,331.35,287.455,43.895,0.2648,41.13399999999999,368.0,0.0,0.0069,17.5021,3.9147,11.3631,6.7149,7.1254,3.9476,,8.0265
124,2013-07-31,109.213,87.436,72.344,4.503,58.202,85.779,68.09899999999999,167.296,124,243.987,399.44,14.777,275.166,0.182,0.454,286.005,275.166,10.839,326.893,283.3040000000001,43.588,0.2877,40.3439,500.0,0.0009,0.0063,17.6328,3.8951,11.128,6.0155,8.3805,3.8228,,8.4865
125,2013-02-08,111.803,87.885,73.214,4.544,57.059,86.37,68.785,168.07299999999998,125,243.884,412.146,14.792,278.01,0.18,0.46,286.683,278.01,8.673,326.818,284.219,42.599,0.2915,39.8406,431.0,0.0041,0.0062,18.9544,3.9538,12.0538,5.4467,7.4646,3.8275,,8.1568
126,2013-03-08,112.322,87.785,72.22,4.487,54.931000000000004,86.368,68.668,167.979,126,245.67,406.427,14.819,278.004,0.181,0.46,287.72,278.004,9.716000000000001,328.906,285.157,43.748999999999995,0.2583,39.3604,418.0,0.0004,0.0059,18.3898,3.9557,10.6413,7.3144,7.4435,4.4276,,8.2027
127,2013-04-08,113.01,87.90899999999999,71.877,4.522,54.423,87.119,69.46,167.99400000000003,127,244.607,410.523,14.81,277.994,0.184,0.462,287.267,277.994,9.273,328.146,284.754,43.391999999999996,0.2052,39.5873,450.0,0.0,0.0063,18.8434,4.1204,10.7564,5.6236,8.1489,4.148,,8.5605
128,2013-05-08,113.164,87.77600000000001,69.598,4.6530000000000005,53.501999999999995,86.92299999999999,69.346,168.503,128,244.608,410.46,14.92,278.0,0.185,0.462,286.699,278.0,8.698,327.666,284.315,43.351000000000006,0.2286,39.7445,452.0,0.0,0.0058,18.7622,4.0153,11.46,5.2123,8.1411,4.388,,8.0422
129,2013-07-08,112.762,76.918,70.548,4.563,54.928999999999995,78.116,60.333,168.604,129,242.366,407.287,15.267,278.014,0.16899999999999998,0.421,284.491,278.014,6.478,321.453,282.181,39.272,0.2063,37.2444,345.0,0.0004,0.006,18.9325,4.565,10.8319,5.6897,8.8256,4.854,,8.8442
130,2013-09-08,112.316,74.328,69.854,4.479,53.548,76.149,58.46,168.122,130,243.241,402.288,15.202,278.02,0.166,0.411,285.003,278.02,6.984,322.026,282.6690000000001,39.357,0.1681,36.4664,411.0,0.0,0.0071,18.1129,5.2044,10.5132,5.7708,9.8491,5.1844,,8.7236
131,2013-12-08,112.58200000000001,72.797,70.831,4.481,57.056999999999995,73.462,55.805,167.202,131,243.543,397.719,15.574000000000002,278.001,0.166,0.408,284.713,278.001,6.712000000000001,321.035,282.368,38.667,0.1867,38.1028,426.0,0.0,0.0072,17.4503,4.1353,10.1428,7.3025,8.703,5.6151,,8.3543
132,2013-08-14,113.228,73.712,71.42699999999999,4.456,58.655,74.837,57.208,167.05700000000002,132,243.472,399.602,15.422,277.99,0.173,0.412,284.407,277.99,6.417000000000001,321.895,282.134,39.760999999999996,0.2297,40.2552,392.0,0.0,0.006999999999999999,17.6148,3.96,11.8983,5.5434,7.9984,4.7139,,7.7793
133,2013-08-16,112.43,73.029,72.45100000000001,4.51,60.108000000000004,75.274,57.613,166.998,133,243.919,401.466,15.333,277.935,0.175,0.415,284.652,277.935,6.7170000000000005,323.046,282.531,40.515,,,403.0,,,,,,,,,,
134,2013-08-19,112.49700000000001,73.093,70.976,4.44,59.244,73.741,56.114,166.861,134,244.606,395.29,15.413,277.98,0.179,0.406,284.651,277.98,6.671,323.35,282.439,40.911,0.287,38.9092,417.0,0.0012,0.0071,17.5378,4.0044,11.4431,6.2072,8.4528,4.8852,,8.265
135,2013-08-21,112.742,74.185,73.417,4.412,63.891999999999996,75.127,57.394,166.392,135,242.328,403.48,15.029000000000002,278.011,0.183,0.405,284.627,278.011,6.6160000000000005,322.372,282.618,39.754,0.1905,40.0573,417.0,0.0,0.0068,17.4118,3.6728,11.3045,5.772,8.2962,5.1584,,8.1297
136,2013-08-23,111.62,75.37,72.359,4.329,63.398999999999994,76.181,58.45,166.50799999999998,136,240.408,411.298,14.87,278.004,0.191,0.406,284.32,278.004,6.316,321.172,282.422,38.75,0.2238,39.5022,427.0,0.0,0.0067,17.6231,4.36,11.0652,5.3468,8.2952,5.4632,,8.1138
137,2013-08-24,111.66799999999999,76.14,71.258,4.327,60.28,76.17399999999999,58.367,166.567,137,241.073,409.3730000000001,14.735,278.006,0.189,0.405,284.539,278.006,6.5329999999999995,322.314,282.632,39.681999999999995,,,460.0,,,,,,,,,,
138,2013-08-26,113.48899999999999,76.53699999999999,71.617,4.4110000000000005,61.504,76.917,59.273,166.93099999999998,138,241.254,409.777,14.747,278.007,0.191,0.409,284.339,278.007,6.332000000000001,322.621,282.434,40.187,0.2227,39.2534,482.0,0.0,0.0069,17.6777,4.3501,10.9471,5.5059,8.4463,5.3511,,8.2388
139,2013-08-28,112.55,78.117,71.542,4.408,61.286,78.113,60.415,167.06599999999997,139,242.846,406.514,14.727,277.999,0.195,0.415,285.05,277.999,7.051,325.132,283.275,41.857,0.1986,38.3261,494.0,0.0,0.0068,17.2178,4.2332,10.7058,6.4287,8.8631,5.8621,,8.1578
140,2013-08-30,112.579,78.468,72.014,4.385,63.227,78.344,60.665,166.905,140,239.287,417.467,14.368,278.004,0.197,0.408,284.377,278.004,6.372999999999999,322.72,282.586,40.133,0.1801,39.4514,495.0,0.0,0.0069,18.2162,4.4351,10.9672,5.0398,8.6636,5.0136,,8.0261
141,2013-02-09,110.988,75.42699999999999,74.396,4.314,67.227,75.791,58.136,166.89,141,240.254,411.427,14.083,278.002,0.193,0.391,284.043,278.002,6.041,323.457,282.232,41.225,0.2567,40.6369,454.0,0.0,0.0065,18.0696,4.2860000000000005,11.174,8.2274,4.8402,4.4709,,8.0318
142,2013-04-09,112.036,75.36399999999999,76.866,4.225,67.541,75.109,57.525,166.90400000000002,142,242.357,403.967,14.179,277.996,0.195,0.388,283.853,277.996,5.857,325.089,282.121,42.968,0.2793,41.5618,464.0,0.0003,0.0063,16.9372,4.0132,12.5085,4.9856,7.7078,4.0699,,7.9301
143,2013-06-09,111.21,77.393,80.736,4.302,72.476,77.453,59.997,166.15099999999998,143,244.566,401.374,13.791,278.006,0.201,0.391,285.07,278.006,7.064,328.639,283.472,45.167,0.2908,41.1048,434.0,0.0,0.006999999999999999,16.9696,3.3574,15.5252,7.6029,4.0736,3.5287,,7.54
144,2013-09-09,113.988,77.619,70.775,4.4,59.583,78.023,60.446999999999996,164.455,144,241.872,410.55,13.731,278.024,0.21,0.395,285.224,278.024,7.2,327.959,283.472,44.486999999999995,0.2625,42.0208,424.0,0.0006,0.0061,18.0551,2.8236,13.2014,5.1574,7.1152,3.5155,,7.8418
145,2013-11-09,112.60600000000001,78.715,70.587,4.417,60.006,78.003,60.431999999999995,166.479,145,243.056,407.218,13.699000000000002,277.968,0.215,0.392,285.494,277.968,7.526,329.052,283.654,45.398,0.3142,40.7014,464.0,0.0017,0.0069,16.9279,3.5032,13.6762,4.5802,8.1707,4.5196,,7.598
146,2013-09-13,113.29799999999999,78.788,71.627,4.405,61.963,76.381,58.997,167.46200000000002,146,242.945,405.543,13.88,277.97900000000004,0.213,0.388,284.6140000000001,277.97900000000004,6.635,328.2680000000001,282.9240000000001,45.343999999999994,0.3412,41.2941,67.0,0.0032,0.0067,16.9495,3.6266,14.6704,3.182,7.8895,4.2073,,7.8295
147,2013-09-16,113.344,80.207,74.05199999999999,4.406000000000001,65.639,77.971,60.574,167.96099999999998,147,240.578,415.043,13.378,277.966,0.214,0.384,283.418,277.966,5.452000000000001,326.323,281.828,44.495,0.2645,39.3403,563.0,0.0,0.0076,16.7698,4.0654,14.0367,4.428,8.7885,4.8799,,7.4193
148,2013-09-18,113.899,80.704,74.333,4.408,65.457,79.02199999999999,61.599,167.389,148,241.587,418.023,13.287,278.994,0.21600000000000005,0.388,284.455,278.994,5.461,328.1230000000001,283.041,45.082,,,589.0,,,,,,,,,,
149,2013-09-19,114.079,80.806,74.956,4.416,67.625,78.848,61.443999999999996,166.924,149,240.817,420.003,13.416,278.996,0.21600000000000005,0.39,283.846,278.996,4.85,327.217,282.492,44.725,,,589.0,,,,,,,,,,
150,2013-09-20,113.301,80.72,73.663,4.428,67.112,78.911,61.44,167.17,150,241.021,419.68,13.308,278.988,0.21600000000000005,0.387,284.078,278.988,5.09,327.86,282.7270000000001,45.132,,,481.0,,,,,,,,,,
151,2013-09-22,112.927,80.556,74.839,4.406000000000001,65.861,79.179,61.599,167.28900000000002,151,239.3,424.599,13.225,279.004,0.219,0.387,283.871,279.004,4.867,326.659,282.578,44.081,,,598.0,,,,,,,,,,
152,2013-09-23,112.64299999999999,80.79,73.257,4.401,64.85300000000001,79.303,61.701,167.36599999999999,152,239.366,424.916,13.112,279.10400000000004,0.22,0.385,284.113,279.10400000000004,5.0089999999999995,327.153,282.849,44.303999999999995,0.3029,39.3971,640.0,0.0031,0.0075,18.0607,4.0527,12.783,4.3716,8.3769,5.0454,,7.5991
153,2013-09-25,113.27600000000001,82.85799999999999,73.32600000000001,4.399,63.474,81.878,64.435,168.095,153,240.218,434.523,12.914,280.35200000000003,0.228,0.392,285.81,280.35200000000003,5.457999999999999,329.346,284.6040000000001,44.742,0.3269,39.188,510.0,0.0033,0.0075,18.8587,4.1969,13.0798,4.1884,7.6994,4.9828,,7.4683
154,2013-09-27,113.51,82.969,73.818,4.397,59.801,81.49600000000001,63.997,168.395,154,241.257,433.853,12.592,281.016,0.24,0.383,286.887,281.016,5.871,331.275,285.996,45.278999999999996,0.3104,38.1327,210.0,0.0015,0.0076,19.2816,4.5276,13.2298,7.1552,4.6998,4.7423,,7.9115
155,2013-09-30,113.194,83.41799999999999,74.41,4.401,65.58800000000001,80.635,63.113,167.96,155,242.343,428.349,12.645,280.983,0.242,0.382,286.688,280.983,5.705,331.661,285.968,45.692,0.2087,40.3893,378.0,0.0,0.0077,18.8643,4.1175,13.0171,7.2627,4.2157,4.2644,,7.6526
156,2013-02-10,113.266,84.88600000000001,77.12100000000001,4.406000000000001,69.791,83.28,65.96,165.658,156,243.326,430.314,12.562,281.026,0.25,0.392,287.1670000000001,281.026,6.141,333.31,286.495,46.815,0.23,41.7969,483.0,0.0,0.0073,16.6339,3.5152,15.2981,4.6398,6.5733,3.9057,,7.3998
157,2013-04-10,112.552,84.914,74.15100000000001,4.5,65.01100000000001,81.22399999999999,63.715,166.06400000000002,157,244.106,424.347,12.611,281.008,0.249,0.383,287.423,281.008,6.415,333.844,286.822,47.021,,,,,,,,,,,,,
158,2013-07-10,112.095,84.69200000000001,74.561,4.5,62.473,81.438,64.021,164.97799999999998,158,242.127,430.721,12.558,280.999,0.255,0.386,286.435,280.999,5.437,332.371,286.006,46.365,0.3192,43.7179,453.0,0.001,0.0068,16.5151,3.2314,14.515999999999998,7.1907,4.1725,3.0318,,7.2976
159,2013-09-10,112.54299999999999,84.68700000000001,72.969,4.499,60.668,81.531,64.063,165.572,159,241.232,433.212,12.467,280.952,0.259,0.382,286.262,280.952,5.31,332.022,285.875,46.147,,,,,,,,,,,,,
160,2013-11-10,114.007,84.89,72.267,4.49,56.994,82.229,64.70100000000001,167.88,160,239.775,441.245,12.288,280.986,0.267,0.38,285.735,280.986,4.749,330.92800000000005,285.269,45.66,0.312,38.8684,473.0,0.0032,0.0079,17.4498,4.7851,13.2947,4.476,7.9409,4.5467,,8.3153
161,2013-10-14,112.215,84.766,72.194,4.5089999999999995,61.114,81.645,63.992,168.668,161,242.326,431.065,12.326,281.002,0.28,0.379,286.518,281.002,5.517,333.014,286.242,46.773,0.2617,40.5478,524.0,0.0,0.0074,16.9123,4.1195,12.5784,8.2344,4.414,5.22,,7.7045
162,2013-10-16,111.441,85.009,71.75399999999999,4.5,64.195,81.541,63.896,167.80200000000002,162,242.338,433.5630000000001,12.446,282.018,0.28600000000000003,0.38,286.968,282.018,4.95,333.1740000000001,286.699,46.475,0.2135,40.4131,575.0,0.0,0.0081,16.4966,4.1461,13.4718,4.4864,7.94,4.6763,,8.1481
163,2013-10-18,111.76299999999999,84.536,71.111,4.5,64.86,81.691,63.998999999999995,168.287,163,242.78,433.226,12.273,282.0,0.29100000000000004,0.378,287.217,282.0,5.2170000000000005,334.13199999999995,287.069,47.062,0.2094,40.9115,541.0,0.0,0.0073,17.0207,3.902,12.8069,5.3147,7.1555,5.0325,,7.6395
164,2013-10-21,113.36399999999999,84.73200000000001,70.37,4.5,63.268,82.60700000000001,64.953,168.805,164,242.971,437.39,12.086,282.034,0.306,0.377,287.134,282.034,5.1,334.45,286.9770000000001,47.473,0.2396,40.3642,527.0,0.0004,0.0073,17.1878,4.3681,12.0152,7.6899,4.7161,5.662000000000001,,7.7494
165,2013-10-23,113.274,84.426,70.821,4.5,61.628,82.287,64.7,168.794,165,242.615,440.387,12.23,283.122,0.309,0.38,287.244,283.122,4.121,334.296,287.215,47.081,0.3248,40.2742,527.0,0.0024,0.0076,17.3973,4.6504,12.8754,3.8792,7.8188,4.7708,,7.9991
166,2013-10-25,112.109,84.479,69.318,4.5,60.979,84.296,66.71600000000001,169.144,166,240.37,462.7480000000001,12.086,285.0,0.32,0.382,288.566,285.0,3.5660000000000003,331.996,288.427,43.568000000000005,0.2076,37.8791,495.0,0.0,0.0077,19.373,5.504,12.187,6.2366,5.4495,4.689,,8.4665
167,2013-10-28,111.755,83.26299999999999,68.329,4.5,54.981,85.916,68.279,169.26,167,242.114,464.584,11.994000000000002,285.003,0.339,0.387,289.065,285.003,4.062,332.945,289.187,43.758,0.3068,38.0213,525.0,0.0015,0.0074,18.4265,5.6511,12.2843,3.8849,8.2049,4.8004,,8.4109
168,2013-10-30,111.931,82.931,67.98899999999999,4.499,51.942,85.23299999999999,67.568,170.299,168,242.157,460.886,12.038,285.004,0.35200000000000004,0.382,289.04,285.004,4.035,332.2680000000001,288.926,43.342,0.3968,36.688,527.0,0.0063,0.0076,18.7973,5.9837,11.8574,4.0941,8.4782,5.0621,,8.6285
169,2013-01-11,112.93299999999999,82.963,68.613,4.504,58.192,84.458,66.85300000000001,170.168,169,243.83900000000003,451.23800000000006,12.317,285.975,0.389,0.39,290.571,285.975,4.596,334.996,290.415,44.581,,,,,,,,,,,,,
170,2013-04-11,113.969,82.947,67.936,4.5,53.161,83.75,66.08800000000001,171.028,170,244.629,449.159,12.278,286.26,0.408,0.384,290.918,286.26,4.658,335.546,290.081,45.465,0.4006,35.6841,520.0,0.0042,0.0075,18.5255,6.0212,11.4283,4.2908,9.095,5.7926,,8.7502
